conversation_id,speaker_id,start_time,end_time,text,outcome,role,is_bc,act_new_offer,act_repeat,act_push,act_comparison,act_allowance,act_end,push_subtype,comp_subtype,n_acts,acts_list
214,1,29.0,39.971000000000004,No they don't provide it,sale,seller,False,0,0,0,0,0,0,,,0,none
214,0,30.0,40.971000000000004,I see Um Yeah I only ask because I'm trying to you know way out the uh the different variables right now like the age of the house I understand that this one has a lot of renovations done and it does sound like a very good offer for per square foot in that terms but I think to me the priorities more on the other aspects of it Um So I'm trying to figure out if Your offer of 2 36 is going to make sense for my goals,sale,buyer,False,0,1,0,1,0,1,,comparison_mixed,3,comparison|end|repeat_offer
214,1,31.0,41.971000000000004,Well will you be willing to adjust your previous offer,sale,seller,False,0,0,0,0,0,0,,,0,none
214,0,32.0,42.971000000000004,Um so [PERSON] Sorry give me a moment Yeah Yeah Mhm How does 218 sound,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
214,1,33.0,43.971000000000004,Um that's still a good low,sale,seller,False,0,0,0,0,0,0,,,0,none
214,0,34.0,44.971000000000004,"In my case for that It is in terms of the per square foot it is nearly the value for the uh smaller home that's valued at 213,000 Um but my concern is that this particular unit you're trying to sell is quite old From my understanding like 1940s Like uh I understand that there's new renovations and um decoration is done on top of the original structure which I appreciate But uh my family has a couple of you know young kids and then we just don't want to worry about the or construction material and uh you know possible uh previous exposure light and all that So um my understanding is that the other houses are not as old or I don't have evidence of that So that's why I would offset the square footage of a little bit um mm hmm",sale,buyer,False,0,1,0,1,0,1,,comparison_mixed,3,comparison|end|repeat_offer
214,1,35.0,45.971000000000004,I mean usually the main concern of old houses is that the interior the hardware is out of date But since it's nearly decorator renovated and it even includes like updated landscaping and it's a brick house I don't really think the age of the houses that much of a factor in the price,sale,seller,False,0,0,0,0,0,0,,,0,none
214,0,36.0,46.971000000000004,Mm,sale,buyer,True,0,0,0,0,0,0,,,0,none
214,1,37.0,47.971000000000004,"So I mean if you want I could lower it a little bit more to maybe 2-30,000 But anything below that Yeah Anything below that I will have to like end this conversation Yeah Mm hmm Yeah Okay Mm",sale,seller,False,0,0,1,0,0,0,push_neutral,,1,push
214,0,38.0,48.971000000000004,What what how would you feel if I just matched it based off of square footage alone like to the other house you were using for comparison,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
214,1,39.0,49.971000000000004,"Well even if we matched I'm giving you a really good offer since 1875 is already giving to 33,600 And the square footage 1846 only approximately a little bit less than dirty square foot difference So if you're not willing to accept to 30,000 I'm not really sure how you're",sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
214,0,40.0,50.971000000000004,calculating It's 30 square foot difference from a 1715 square foot house,sale,buyer,False,0,0,0,1,0,0,,comparison_quality,1,comparison
214,1,41.0,51.971000000000004,From 1875 square foot house,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
214,0,42.0,52.971000000000004,"Oh I was referring to the one you mentioned earlier which is the 1715 sq ft for 213,000",sale,buyer,False,0,1,0,1,0,0,,comparison_mixed,2,comparison|repeat_offer
214,1,43.0,53.971000000000004,"mm 18 75 square foot is already asking for 2 33,600 And I'm giving you a house for 2 30,000 For only like about 30 square foot difference",sale,seller,False,1,0,0,1,0,0,,comparison_quality,2,comparison|new_offer
214,0,44.0,54.971000000000004,Right Um And I hear you on that it's just that when I use the smaller house the 1715 just because size is not the biggest factor for me uh the analogous I guess equivalent conversion is around 228,sale,buyer,False,1,0,0,1,0,0,,comparison_quality,2,comparison|new_offer
214,1,45.0,55.971000000000004,Well since this is the only house available that I'm telling you if you're looking for a smaller house then we don't have that property available,sale,seller,False,0,0,0,0,0,0,,,0,none
214,0,46.0,56.971000000000004,Yeah How did you feel About 329 I think that's a fair compromise between the two,sale,buyer,False,0,0,1,0,0,0,push_neutral,,1,push
214,1,47.0,57.971000000000004,Uh I guess this conversation is over then I guess there's no deal then,sale,seller,False,0,0,1,0,0,1,push_neutral,,2,end|push
214,0,48.0,58.971000000000004,Yes So you're pretty adamant on 2:30,sale,buyer,False,0,0,0,0,0,0,,,0,none
214,1,49.0,59.971000000000004,Yes Too dirty Or there is no deal,sale,seller,False,0,0,1,0,0,1,push_neutral,,2,end|push
214,0,50.0,60.971000000000004,Okay 2 30 years,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
219,1,0.0,2.886,Hey how you doing,sale,seller,False,0,0,0,0,0,0,,,0,none
219,0,1.0,3.886,I'm well how are you,sale,buyer,False,0,0,0,0,0,0,,,0,none
219,1,2.0,4.886,Yeah I'm all right I'm all right so you want to buy a house A,sale,seller,False,0,0,0,0,0,0,,,0,none
219,0,3.0,5.886,I do Um I'm looking to purchase a house How about 2-20,sale,buyer,False,0,0,0,0,0,0,,,0,none
219,1,4.0,6.886,To 20 wow that's super low I mean this house is it's beautiful it's built in 1940s It's close to schools it's really really good So I'm thinking at least 2 40,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
219,0,5.0,7.886,Yeah 2 40 is way out of my price range How about 2 25,sale,buyer,False,1,1,0,0,0,0,,,2,new_offer|repeat_offer
219,1,6.0,8.886,I mean you need to come up a bit more than that Um And if you look at the price of other houses in the area they go for a lot more than that So how about we say 235,sale,seller,False,0,0,1,1,1,0,push_neutral,comparison_price,3,allowance|comparison|push
219,0,7.0,9.886,Yeah I'm not really trying to spend 2:35 I'm happy to go up Another 1000 So how bout to 26,sale,buyer,False,0,0,1,0,0,0,push_neutral,,1,push
219,1,8.0,10.886,U 26 - 26 I tell you what How about if you put another 4K On top of that we make it to 30 and we can both be happy with with the sale,sale,seller,False,0,0,0,0,0,0,,,0,none
219,0,9.0,11.886,What about 2 27,sale,buyer,False,0,0,0,0,1,0,,,1,allowance
219,1,10.0,12.886,No you're pulling my leg now now I think my house is worth 2 30 I'm gonna stick with 2 30,sale,seller,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
219,0,11.0,13.886,About 2 28,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
219,1,12.0,14.886,You really really pushing for two K Now I know what my houses with so no more than 2 30,sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
219,0,13.0,15.886,Okay how about 2 29,sale,buyer,False,0,0,0,0,1,0,,,1,allowance
219,1,14.0,16.886,What mm You're really gonna you're really gonna lose this this beautiful house for one K For one grand,sale,seller,False,0,0,0,0,0,0,,,0,none
219,0,15.0,17.886,It's cove it you know every little bit,sale,buyer,False,0,0,0,0,0,0,,,0,none
219,1,16.0,18.886,I get it I get it But I mean what do you really like about the house,sale,seller,False,0,0,0,0,0,0,,,0,none
219,0,17.0,19.886,Um You know that it will work for my family and I you know we're expanding our family and so we love that there's just a lot of space that's available Um And plus it has a great yard which will certainly come in handy when it gets nice again,sale,buyer,False,0,0,0,0,0,0,,,0,none
219,1,18.0,20.886,Excellent Excellent Well all of that is definitely worth at least 1000 So let's make it 2 30 I'll shake your hand and we can both go our separate ways,sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
219,0,19.0,21.886,All right you're a tough negotiator will go for 2 30,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
22,0,0.0,4.547,Yeah Mhm Okay,sale,buyer,False,0,0,0,0,0,0,,,0,none
22,1,1.0,5.547,Um,sale,seller,True,0,0,0,0,0,0,,,0,none
22,0,2.0,6.547,Yes I can All right awesome Um Well I was thinking considering the some of the prices in the area That I would be willing to offer around or about to 20 as my starting offer Um Yeah I just think that Uh considering the house with so much specification sold for 2 13 it's a pretty generous starting offer,sale,buyer,False,0,0,0,1,1,1,,comparison_price,3,allowance|comparison|end
22,1,3.0,7.547,Yeah mm,sale,seller,False,0,0,0,0,0,0,,,0,none
22,0,4.0,8.547,mm Do you have a counter offer or just thinking,sale,buyer,False,0,0,0,0,0,0,,,0,none
22,1,5.0,9.547,"All right So the counter will be to 40,000",sale,seller,False,0,0,0,0,0,0,,,0,none
22,0,6.0,10.547,Yeah that is not gonna work for me but I can go up to 2 25,sale,buyer,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
22,1,7.0,11.547,Mhm Lowest The absolute lowest I can do is to 30,sale,seller,False,0,0,0,0,0,0,,,0,none
22,0,8.0,12.547,The absolute lowest Yeah And how did you come to that,sale,buyer,False,0,0,0,0,0,0,,,0,none
22,1,9.0,13.547,Well I mean it's basically my break even point I would have to get more than 2:30 to do it to get any kind of gain,sale,seller,False,0,0,0,0,0,0,,,0,none
22,0,10.0,14.547,Mm,sale,buyer,True,0,0,0,0,0,0,,,0,none
22,1,11.0,15.547,"2:30 is also in line with the square footage So the house is 2 13,000 Um If you use the same rate per square foot and then you compare it to the 18 46 square video space in this house You're basically arrive at 2:29,000",sale,seller,False,0,1,0,1,0,0,,comparison_mixed,2,comparison|repeat_offer
22,0,12.0,16.547,"Do you arrive at 2:29,000 So what about We split the difference to 29 50 Or 2 29 500",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
22,1,13.0,17.547,Well if you look at the actual calculation it's 2:29 592 So if you want to look at the difference it would be like to 29 7 500 But at that point I wouldn't want to sell the house at all Mm,sale,seller,False,0,0,0,0,0,0,,,0,none
22,0,14.0,18.547,Mhm Okay Um And that is your that is your limit 2:30 You're holding to that Yeah Um mm Okay I'll have to think about it Yeah Mhm Mhm Yeah mm Yeah Mhm 2 30 Sounds Good,sale,buyer,False,1,0,0,0,0,1,,,2,end|new_offer
229,0,0.0,2.577,Hey Hey,sale,buyer,False,0,0,0,0,0,0,,,0,none
229,1,1.0,3.577,listen have you started recording yet,sale,seller,False,0,0,0,0,0,0,,,0,none
229,0,2.0,4.577,Yeah I have Are you good to,sale,buyer,False,0,0,0,0,0,0,,,0,none
229,1,3.0,5.577,Yeah so uh,sale,seller,False,0,0,0,0,0,0,,,0,none
229,0,4.0,6.577,"yeah I'm looking for a house somewhere around the like 200 men $5,000 Yeah What are you thinking",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
229,1,5.0,7.577,House is worth 2 40,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
229,0,6.0,8.577,2 40 iron I have here that uh There are similar houses in the area worth 2 15,sale,buyer,False,1,1,0,1,0,0,,comparison_price,3,comparison|new_offer|repeat_offer
229,1,7.0,9.577,You have a smaller it's a little yeah they're smaller so all right close to schools So how about 2:35,sale,seller,False,0,0,0,0,0,0,,,0,none
229,0,8.0,10.577,Um That's still a little high,sale,buyer,False,0,0,0,0,0,0,,,0,none
229,1,9.0,11.577,Yeah So what are you thinking,sale,seller,False,0,0,0,0,0,0,,,0,none
229,0,10.0,12.577,to 20,sale,buyer,False,0,0,0,0,0,0,,,0,none
229,1,11.0,13.577,No no it's too long Right Um If we agree on maybe 2 30 two that should be fine,sale,seller,False,1,0,0,0,0,1,,,2,end|new_offer
229,0,12.0,14.577,2 32 mm All right Yeah Um Maybe that's still a little bit out of my price range Um How about 2 25,sale,buyer,False,0,0,0,0,1,0,,,1,allowance
229,1,13.0,15.577,It's way too low it's way too low This houses place to schools It's in immaculate condition So I'll tell you what let's just shake on 2:30 PM How about that,sale,seller,False,0,0,0,0,0,0,,,0,none
229,0,14.0,16.576999999999998,2 30 Um All right Yeah I can do to 30,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
230,0,0.0,2.377,"already good too Yeah so uh yeah Mhm Mhm I'm looking for a house somewhere around the like 200 men $5,000 Yeah What are you thinking",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
230,1,1.0,3.377,House is worth 2 40 C 40,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
230,0,2.0,4.377,Irene I have here that uh There are similar houses in the area worth 2 15,sale,buyer,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
230,1,3.0,5.377,You have a smaller two Yeah they're smaller so all right close to schools So how about 2:35 Um,sale,seller,False,0,0,0,0,0,0,,,0,none
230,0,4.0,6.377,That's still a little high,sale,buyer,False,0,0,0,0,0,0,,,0,none
230,1,5.0,7.377,Mhm So what are you thinking,sale,seller,False,0,0,0,0,0,0,,,0,none
230,0,6.0,8.376999999999999,to 20,sale,buyer,False,0,0,0,0,0,0,,,0,none
230,1,7.0,9.376999999999999,No no it's too long Right Um If we agree on maybe 2 30 two that should be fine,sale,seller,False,1,0,0,0,0,1,,,2,end|new_offer
230,0,8.0,10.376999999999999,2 32 mm All right Yeah Um Maybe that's still a little bit out of my price range Um How about 2 25,sale,buyer,False,0,0,0,0,1,0,,,1,allowance
230,1,9.0,11.376999999999999,It's way too low it was way too low These houses close to schools It's in immaculate condition So I'll tell you what let's just shake on 2:30 PM That was it,sale,seller,False,0,0,0,0,0,0,,,0,none
230,0,10.0,12.376999999999999,2 30 Um All right Yeah I can do to 30,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
232,0,0.0,2.532,Oh yeah I forgot to do that too,sale,buyer,False,0,0,0,0,0,0,,,0,none
232,1,1.0,3.532,Mind recorded,sale,seller,False,0,0,0,0,0,0,,,0,none
232,0,2.0,4.532,Okay same Yeah Um Okay so what do you think About 210 1000,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
232,1,3.0,5.532,"Um I was thinking quite a bit hard Higher Um I was gonna offer to start um 260,000",sale,seller,False,1,0,0,0,0,0,,,1,new_offer
232,0,4.0,6.532,"Um Yeah that's definitely hi for me Um What about yeah like 200 20,000",sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
232,1,5.0,7.532,"Um I would say that's getting closer to what I'm willing to sell for but um I just know that this house is in a pretty good location and um I've heard from a couple of realtors that it should be a little higher So um I'll come back to you at about uh Mhm 245,000",sale,seller,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
232,0,6.0,8.532,"That's still high for me Um And Mhm Sure Um The listing price Sure Like for like the this house is close to other houses on the market that are selling for like to Around 230,000 Um Would like to 27,000 work",sale,buyer,False,0,0,0,1,1,0,,comparison_price,2,allowance|comparison
232,1,7.0,9.532,"Um How About 230,000",sale,seller,False,0,1,0,0,1,0,,,2,allowance|repeat_offer
232,0,8.0,10.532,Yeah 230 works,sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
234,0,0.0,4.979,problems recording if you don't know Good Yeah Good Thank you so much It yeah if you haven't initiated the meeting sometimes you cannot record it so and that's what's going on here Um Yeah basically I guess I'll just start off I wanted to offer 2 24,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
234,1,1.0,5.979,"That's uh that's a bit low Um I someone else wanted to buy this house for 300,000",sale,seller,False,1,0,0,0,0,0,,,1,new_offer
234,0,2.0,6.979,"Well Why did you not sell it for 300,000",sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
234,1,3.0,7.979,Sorry say again,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,4.0,8.979,"Did you just say that someone wanted to buy it for 300,000",sale,buyer,False,0,1,0,0,0,0,,,1,repeat_offer
234,1,5.0,9.979,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
234,0,6.0,10.979,Um Why did you not sell it at that time to that person,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,7.0,11.979,Well I was I was waiting to see if there are any other offers So I was looking at offers on the table but I'm willing to reduce it for you though Right Um,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,8.0,12.979,"Sorry Yeah Um Well um they Mhm Okay Uh it's still escapes me why someone would offer you 60,000 over your asking price Um And then you wouldn't just take it Was there some problem with their financing or something of that nature",sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,9.0,13.979,Yeah Yeah I wasn't sure exactly I looked through a financial stuff and it looked a bit sketchy so and you know you know like people can scam you and all that and I thought maybe it was on the scammers so I considered it Well I did some background checks and no just no,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,10.0,14.979,Oh okay Yeah I can understand Well just to explain basically I've already been pre approved for um for this financing for this purchase Um And um so Why don't we say 230 counter offer,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
234,1,11.0,15.979,"Um 270,000",sale,seller,False,1,0,0,0,0,0,,,1,new_offer
234,0,12.0,16.979,No,sale,buyer,True,0,0,0,0,0,0,,,0,none
234,1,13.0,17.979,"Yeah because obviously like uh 300,000 was a bit too much I believe So I'm lowering it down a bit No",sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
234,0,14.0,18.979,but that's that's above your asking price To 70,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,15.0,19.979,to 70 mm Wait So are you so you're not going to take to 70 Right,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,16.0,20.979,Oh no,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,17.0,21.979,Okay Okay Do you have a counter offer,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,18.0,22.979,Uh Well you're asking crisis to 40 Is that not correct,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,19.0,23.979,by asking for a way Well wait was that did I say that in yours,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,20.0,24.979,I'm sorry,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,21.0,25.979,Oh I mean like um did that say that in the role for your own the buyer Did you see how much the house is worth or something,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,22.0,26.979,No No I thought that the listing was at a certain price I thought it was listed at a certain christ,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
234,1,23.0,27.979,"That's right The listing yes Oh yeah I forgot about that Um yes the asking price is 240,000",sale,seller,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
234,0,24.0,28.979,Okay You worried me I thought we had completely different directions I,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,25.0,29.979,forgot about That's my,sale,seller,False,0,0,0,0,0,0,,,0,none
234,0,26.0,30.979,bad Yeah so anyway uh Yeah I did want after 2:30 against the 2:40 Um,sale,buyer,False,0,0,0,0,0,0,,,0,none
234,1,27.0,31.979,"Well what do you think about 2:30 235,000",sale,seller,False,1,0,0,0,0,0,,,1,new_offer
234,0,28.0,32.979,Uh to make me feel better Can you make it 233 1000 Uh huh,sale,buyer,False,1,0,0,1,0,0,,comparison_price,2,comparison|new_offer
234,1,29.0,33.979,Mhm mm Yeah actually I can do that,sale,seller,False,0,0,0,0,0,0,,,0,none
241,0,0.0,4.577,Hello,sale,buyer,True,0,0,0,0,0,0,,,0,none
241,1,1.0,5.577,Hi,sale,seller,True,0,0,0,0,0,0,,,0,none
241,0,2.0,6.577,Hi how are you,sale,buyer,False,0,0,0,0,0,0,,,0,none
241,1,3.0,7.577,I'm good how about yourself,sale,seller,False,0,0,0,0,0,0,,,0,none
241,0,4.0,8.577,Good Thank you Um So I am extremely interested in your property and in Centerville Great Great Oh my God it was very lovely There were a few things that definitely you know could use some updates or work but I'm sure you know that,sale,buyer,False,0,0,0,0,0,0,,,0,none
241,1,5.0,9.577,Yeah So um what do you what do you like about the house I know it's right in the middle of Centerville right near centennial Park It's a super desirable area um Super close to restaurants and some nightlife if you're interested in that So I'm sure you already know But what what do you like most about the house Um,sale,seller,False,0,0,0,0,0,0,,,0,none
241,0,6.0,10.577,I'm definitely looking for several bedrooms So I like how it has four bedrooms and then you know potential for that recreation room the bathrooms Where you know 2.5 baths for four veterans is also good I think this space You know is great as well The 1846 4 ft I enjoyed how we wouldn't have to redo the hard work floors that they're already finished Um And the appliances included and start like notes and that's great And then also you know the the landscaping I thought was very nice and updated with the time which is appreciated So,sale,buyer,False,0,0,0,0,0,0,,,0,none
241,1,7.0,11.577,Oh perfect So I'm glad I'm glad you really like the house Yeah we put actually a lot of work into it since we've lived here So um yeah we were hoping to sell it for a pretty reasonable price Um We do have a we do have a price in mind that we that we have listed it for but we are open to negotiating,sale,seller,False,0,0,1,0,0,1,push_neutral,,2,end|push
241,0,8.0,12.577,Wonderful Um So I you know I'm gonna I'd like to place an offer with my real estate agent but wanted to talk to these birds Um Thanks you know my family and I are comfortable going in at about uh Let me see here So I wrote down and I know um 2 15,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
241,1,9.0,13.577,Okay we have it we have the asking price at 2:40 and that is because it's a substantial size We do have that fourth bedroom Um A lot of the houses in the area do not have 2.5 baths and plus that extra playroom recreation room So if I was to counter I would come down probably to uh 2 35,sale,seller,False,1,0,1,1,0,0,push_neutral,comparison_mixed,3,comparison|new_offer|push
241,0,10.0,14.577,That is still I think too too much to be honest just because you know with the detached garage with four bedrooms Um You know and the individuals that would be living in my home it's only in our space for really the two cars and it's detached So that was kind of a turn off the fact that you know I did some research within the area and there are houses that were substantially bigger selling for um you know around that price So I think you know I will counter into 35 in common at about 222,sale,buyer,False,1,0,0,1,0,0,,comparison_mixed,2,comparison|new_offer
241,1,11.0,15.577,Okay I mean just given the area I think we did update the landscaping there There's a completely fenced in backyard which a lot of the other houses did not have We did a lot of landscaping took down trees um and it is within walking distance of restaurants and like different you know different places downtown So I think I would only be comfortable going down to um about two 32,sale,seller,False,0,0,0,1,0,0,,comparison_quality,1,comparison
241,0,12.0,16.576999999999998,and okay what would you say if If we landed on an even 2:30 um just because I know you said it's close to the restaurants and transportation but again after doing a lot of research in the area just given the sheer square footage and the fact that that area gets a lot of traffic I think that is you know the next area desirable Yes But also there's a lot going on and you know with small Children to fill out of the bedroom That's a that's a concern for my so,sale,buyer,False,0,0,0,1,0,0,,comparison_quality,1,comparison
241,1,13.0,17.576999999999998,Um I would be happy to take your offer of 2:30,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,0.0,4.937,good how are you,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,1.0,5.937,Good Um So yeah I'm the son of the house I are we supposed to go in a certain order,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,2.0,6.937,I don't think she said to I think we can go in any order so I'll let you start,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,3.0,7.937,Awesome Uh So yeah I've been stuck in the house I sell that to 54 to 40 Um Not much has been happening so I'm going to go down but not by much Um What's the offer that you're willing to give me,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,4.0,8.937000000000001,So listen my price range is lower than that I'm not they really I can go kind of Max is gonna be to 20 for me Um Looking at the the neighborhood and how close you are to the loudness of the city It's not ideal for me So I know yeah I can't can't go much higher than that,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
245,1,5.0,9.937000000000001,That's tough Um Yeah my my house is a lot of cool stuff Has the backyard Um I don't know why I imagine this is Chicago for some reason but um that's pretty cool There's okay The fireplaces are great I'll give you that um before bed 2.5 bath Like one of them is probably like connected to the bedroom I don't know How do you how do you feel about 2 35 How hard the account,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
245,0,6.0,10.937000000000001,and go up that high Listen I looked at the other area the other houses in the neighborhood and they're selling for for a lot less And listen this is an older house there's probably some foundational issues There's probably going to be some work that needs to go into it I know there was a facelift done Um But really I think to 25 is going to be by my upper bound,sale,buyer,False,0,0,1,1,0,1,push_neutral,comparison_price,3,comparison|end|push
245,1,7.0,11.937000000000001,So I pricing and even if you sell it at the same price per square foot it's still like 200 something,sale,seller,False,1,0,0,1,0,0,,comparison_mixed,2,comparison|new_offer
245,0,8.0,12.937000000000001,right Yeah The pricing person So you're offering to 30,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,9.0,13.937000000000001,Yeah,sale,seller,True,0,0,0,0,0,0,,,0,none
245,0,10.0,14.937000000000001,listen I'm trying to make a profit on this so when I resell it right I'm gonna have to put money into it as well So if I'm selling it for 230 later on I need to have some margin for myself Right So what about 2:27 Mhm Okay Yeah Text to 27 sound,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
245,1,11.0,15.937000000000001,I Sounds like 2 30 is pretty much my floor,sale,seller,False,0,1,0,0,0,0,,,1,repeat_offer
245,0,12.0,16.937,All right Like I said I don't think I can can go that high Right I'm gonna have to put money into it to fix a lot of the issues that are in the house and then I'm gonna have to resell it right So I need it myself,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,13.0,17.937,"But what's what's like that $3,000 difference You know like is there really that much that's going to go into that in your profit Like housing prices are going up so much you know like they're going to go up like thousands of dollars",sale,seller,False,0,0,1,0,0,0,push_neutral,,1,push
245,0,14.0,18.937,That's not necessarily TRUE right inflation happens each year and housing prices like the housing market hasn't been too consistent lately right Certain areas especially city centers now now if you look at this is a city center right Uh with with Covid and everything going on in pandemics probably gonna be the new normal uh People aren't looking to move into into those areas,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
245,1,15.0,19.937,Um I think the,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,16.0,20.937,I don't think is,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,17.0,21.937,Overstated and especially considering the past 20 years of housing price increase like it's not enough to cancel that out Like housing prices have consistently increased faster inflation Like not like obviously like year on year but like if you calculate the average over time like my like I'll paste it by a lot I can send you a chart if you want,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,18.0,22.937,Um I would again disagree with that statement right Because we're looking at right now this isn't a an unexpected turn of events right The housing market isn't what it used to be And I think this is setting up a lot of people to not want to be in city center so The last 20 years might be one thing But again this is unprecedented times So I don't want to go into this making a loss,sale,buyer,False,0,0,0,1,0,0,,comparison_price,1,comparison
245,1,19.0,23.937,Well you don't know that's the whole point,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,20.0,24.937,Same goes for you right I know you're trying to sell the house at one place but still a little hot,sale,buyer,False,0,0,0,0,0,0,,,0,none
245,1,21.0,25.937,How about let's split the difference to 28.5,sale,seller,False,0,0,0,0,0,0,,,0,none
245,0,22.0,26.937,I'm Good with 2 28,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
245,1,23.0,27.937,Sure let's go for it,sale,seller,False,0,0,0,0,0,0,,,0,none
252,0,0.0,1.245,Hello Hello Hello how are you I'm good how are you I'm good Also yeah I would like to buy a house Yeah Yeah,sale,buyer,False,0,0,0,0,0,0,,,0,none
252,1,1.0,2.245,sure What do you what are you prepared to offer me,sale,seller,False,0,0,0,0,0,0,,,0,none
252,0,2.0,3.245,Um I think because you know the economy is not very nice now so I think it would be Uh cheaper I think Um my budget is about 22 200 - 220000s,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
252,1,3.0,4.245,Okay I think I think that's a pretty good starting point Um I my um original Off my original asking price was 2:40 Um Is there any way you could do like 2 35,sale,seller,False,1,0,0,0,0,0,,,1,new_offer
252,0,4.0,5.245,235 is a bit too much for me because yeah you know uh yeah how about a little bit lower,sale,buyer,False,0,1,1,0,1,0,push_disparagement,,3,allowance|push|repeat_offer
252,1,5.0,6.245,What are you thinking What are you thinking,sale,seller,False,0,0,0,0,0,0,,,0,none
252,0,6.0,7.245,Um um And 230 other,sale,buyer,False,1,0,0,0,0,0,,,1,new_offer
252,1,7.0,8.245000000000001,I think I can do to 30,sale,seller,False,0,0,0,0,0,0,,,0,none
254,1,0.0,3.247,Hi All right how are you,sale,seller,False,0,0,0,0,0,0,,,0,none
254,0,1.0,4.247,I'm doing well how are you,sale,buyer,False,0,0,0,0,0,0,,,0,none
254,1,2.0,5.247,Good good,sale,seller,False,0,0,0,0,0,0,,,0,none
254,0,3.0,6.247,good Um So in reviewing your house I'd like to put in my first offer at 2 17 AM I noticing that the house is smaller than some of the others around the neighbourhood It's also um fairly old So I think there's gonna be some upkeep that will need to do um to keep it,sale,buyer,False,1,0,1,0,0,0,push_neutral,,2,new_offer|push
254,1,4.0,7.247,"So the asking price is $240,000 as I'm sure you're aware I don't think I agree with your keep comment I mean like um we recently it's really decorated inside We finished the hardwood floors Um you know so it's there's some updated bricks outside Like I don't think there's too much too much in the way of update that we haven't already covered",sale,seller,False,1,0,0,0,0,1,,,2,end|new_offer
254,0,5.0,8.247,I don't know I noticed that the appliances aren't stainless steel they're just listed as all appliances when it's not detailed Diets to assume to think it's older outdated appliances The newly decoration is less than a new remodel,sale,buyer,False,0,0,0,0,0,0,,,0,none
