global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,goemo_admiration,goemo_amusement,goemo_anger,goemo_annoyance,goemo_approval,goemo_caring,goemo_confusion,goemo_curiosity,goemo_desire,goemo_disappointment,goemo_disapproval,goemo_disgust,goemo_embarrassment,goemo_excitement,goemo_fear,goemo_gratitude,goemo_grief,goemo_joy,goemo_love,goemo_nervousness,goemo_optimism,goemo_pride,goemo_realization,goemo_relief,goemo_remorse,goemo_sadness,goemo_surprise,goemo_neutral,goemo_dominant_emotion,goemo_dominant_score,goemo_emotion_intensity
emaad_sales__2003,emaad_sales,emaad-sales.csv,12584_29,13,1,seller,55.31,57.72,,"Yes, that’s my address. Please go ahead and set me up.",sale,0.005233635,0.0017986259,0.0011512998,0.006239322,0.69568044,0.0059479726,0.0019023907,0.0029998529,0.0068667037,0.0010499276,0.003569922,0.00091042515,0.0003133848,0.026957402,0.0006508007,0.0030052457,0.00029963834,0.010839994,0.0032804343,0.00062079943,0.011235727,0.0012719725,0.012361666,0.0037726595,0.00029392436,0.00084715395,0.0012163317,0.32187515,approval,0.69568044,1.1321929
emaad_sales__2004,emaad_sales,emaad-sales.csv,12584_29,14,0,buyer,58.28,61.94,,"Fantastic! I’ll enroll you now, and your new plan and discounts will be active starting with your next billing cycle.",sale,0.86780566,0.0021442315,0.00072293554,0.001923323,0.18423517,0.0098894555,0.0012379434,0.003411216,0.008437525,0.0010390952,0.0023877625,0.0004103855,0.0002076327,0.04596874,0.00044766735,0.021872425,0.00039245837,0.054700382,0.016658867,0.0003369417,0.042070586,0.009052107,0.005313871,0.0034434947,0.0003736832,0.00083023374,0.0015946728,0.018935073,admiration,0.86780566,1.3058436
emaad_sales__2005,emaad_sales,emaad-sales.csv,12584_29,15,0,buyer,62.31,67.39,,"You'll receive a confirmation email with all the details, as well as instructions for accessing your free appliance protection benefits.",sale,0.001699544,0.0010791915,0.0009961027,0.0047003417,0.062929064,0.0038181616,0.0012338373,0.0012541554,0.0016200106,0.0011760837,0.0022769102,0.00057045923,0.00018063205,0.0018456918,0.0005239812,0.0011524266,0.00017282151,0.0015311912,0.000996023,0.00022370582,0.0066073816,0.0002275956,0.0072913724,0.00051122473,0.00022805005,0.00076845585,0.00039657726,0.92489755,neutral,0.92489755,1.0309086
emaad_sales__2006,emaad_sales,emaad-sales.csv,12584_29,16,1,seller,67.65,69.46,,"Thank you, Angela. I appreciate you reaching out.",sale,0.2713812,0.002185172,0.0011450432,0.0037178,0.020717867,0.0032396289,0.0025590542,0.0021584425,0.0012097446,0.0015159667,0.0035596108,0.0011201794,0.0004548281,0.0039154054,0.0005106895,0.9870875,0.0005741308,0.0060976488,0.0027588513,0.00020088787,0.006529106,0.0016395873,0.0053939275,0.0021709898,0.0011576363,0.0018397981,0.0015306256,0.005967424,gratitude,0.9870875,1.3423388
emaad_sales__2007,emaad_sales,emaad-sales.csv,12584_29,17,0,buyer,69.94,72.13,,"You're welcome, Mrs. Sanders! Thank you for your loyalty. Have a great day.",sale,0.03617553,0.0025404126,0.001195954,0.0037264198,0.018438034,0.0043938924,0.00206099,0.0020102588,0.0016620173,0.0011634994,0.0024407709,0.0009550351,0.00040082503,0.004516532,0.0005594653,0.992081,0.00047665945,0.0066159694,0.0020323629,0.00024095787,0.009407834,0.0009981124,0.0043201097,0.0026797631,0.0010985918,0.001731852,0.0013155594,0.0059470283,gratitude,0.992081,1.1111854
emaad_sales__1245,emaad_sales,emaad-sales.csv,12845_90,0,0,buyer,1.12,5.25,,"Good afternoon, is this Mr. Rodriguez? My name is Elena calling from GreenRise Energy.",no sale,0.0049681254,0.001715542,0.00080959464,0.0028957673,0.05522088,0.005504923,0.03597273,0.22392584,0.003133288,0.0006369438,0.0010878133,0.00045501586,0.00038900544,0.06383675,0.0008703645,0.039050378,0.00040473993,0.02260107,0.0026571732,0.0010362358,0.007270318,0.0005013374,0.0075402255,0.0023502358,0.000551039,0.0008577058,0.008875943,0.33984393,neutral,0.33984393,0.83496296
emaad_sales__1246,emaad_sales,emaad-sales.csv,12845_90,1,1,seller,5.6,6.09,,"Yes, speaking.",no sale,0.0051461444,0.0020896003,0.001852383,0.008160184,0.3670613,0.00088223506,0.0012120601,0.0017021754,0.0012274021,0.0011029121,0.0015401631,0.0016045552,0.00041987718,0.0101792095,0.00086007337,0.00075270596,0.00021868844,0.004327847,0.0011123259,0.0003183596,0.003500538,0.00091889413,0.012158058,0.0009752677,0.00013235334,0.0006804742,0.0014500887,0.63757604,neutral,0.63757604,1.0691619
emaad_sales__1247,emaad_sales,emaad-sales.csv,12845_90,2,0,buyer,6.1,12.3,,"Hi, Mr. Rodriguez! I won’t take much of your time—I’m reaching out because you’re eligible for an energy plan with exclusive monthly discounts, thanks to your recent moves to conserve energy.",no sale,0.015974699,0.00088637305,0.000826486,0.004314766,0.04330108,0.00362553,0.0016186067,0.0010976974,0.0011291251,0.0009439142,0.0041396096,0.00062068104,0.00034837303,0.003802895,0.00024355054,0.9565877,0.00021747265,0.0043392144,0.0010629699,0.00015037888,0.0043283217,0.00093815976,0.0061353524,0.0025578982,0.0005529175,0.00062115863,0.0007372582,0.042458322,gratitude,0.9565877,1.1035606
emaad_sales__1248,emaad_sales,emaad-sales.csv,12845_90,3,1,seller,12.95,15.86,,"Oh, I see. Is this related to my current bill with EcoGrid?",no sale,0.0050160596,0.00189432,0.001290362,0.0036220641,0.05756448,0.0016801618,0.2107894,0.51467353,0.0018394059,0.0017786049,0.0029502444,0.0009780257,0.001149485,0.015035079,0.0021889575,0.0011406955,0.0005411908,0.0033855652,0.0032738878,0.001590358,0.005906582,0.0002251502,0.0451938,0.0007492522,0.00078568124,0.0017772592,0.04533643,0.22164512,curiosity,0.51467353,1.1540011
emaad_sales__1249,emaad_sales,emaad-sales.csv,12845_90,4,0,buyer,16.38,21.55,,"Yes, we work alongside EcoGrid, so your service won’t change. But under our offer, you’d receive an immediate 8% discount on your monthly energy charges—no contract lock-in or fees.",no sale,0.0135813,0.0009455475,0.00080677215,0.0033440462,0.6925765,0.0126137445,0.0015397839,0.002169347,0.0039656665,0.0008452229,0.004109264,0.00045453815,0.00015623392,0.007374672,0.00034753574,0.002144848,0.00022891533,0.006838698,0.004903579,0.00028735472,0.025689194,0.001067408,0.010405962,0.002811297,0.00028549152,0.0006300978,0.00060199137,0.36763966,approval,0.6925765,1.1683648
emaad_sales__1250,emaad_sales,emaad-sales.csv,12845_90,5,1,seller,22.2,26.2,,I appreciate the information. Is there something extra I need to sign or authorize?,no sale,0.69099003,0.0013756139,0.0036188764,0.0056896447,0.059048656,0.008214296,0.22388898,0.6679369,0.0052441396,0.0045394013,0.010758741,0.0014649887,0.001232277,0.010544432,0.0016898023,0.041347146,0.0012039458,0.006140411,0.0098326225,0.0013345452,0.009637584,0.0013353665,0.007274927,0.0013538657,0.0034309733,0.0043788324,0.006359679,0.020303223,admiration,0.69099003,1.8101699
emaad_sales__1251,emaad_sales,emaad-sales.csv,12845_90,6,0,buyer,26.85,32.6,,"Just a brief confirmation we’d take care of now, then you’d get a welcome package by email. We handle all the paperwork and ensure you keep your current provider.",no sale,0.015636845,0.00064428337,0.00097486266,0.004003726,0.11285335,0.22923528,0.00096420123,0.0010315763,0.0062639457,0.0007194552,0.0026916885,0.0005559919,0.00038280396,0.012175618,0.0011194289,0.38140792,0.00070096395,0.017728409,0.002647262,0.00096211303,0.034369204,0.003694162,0.0061510447,0.016808918,0.0011462244,0.0009575321,0.0009838631,0.21813475,gratitude,0.38140792,1.0749454
emaad_sales__1252,emaad_sales,emaad-sales.csv,12845_90,7,1,seller,33.1,37.5,,"Hmm, okay. May I ask what the rate per kilowatt-hour would be under this plan?",no sale,0.007530708,0.0016429378,0.0014075227,0.0043183607,0.10012172,0.008811892,0.06972665,0.7169351,0.007460594,0.0013659578,0.003047648,0.0008064325,0.00044831686,0.0064070076,0.0012642436,0.001484747,0.00040495876,0.0016991566,0.0037913008,0.0008046815,0.01883801,0.00015460554,0.006301381,0.0005275968,0.0008778337,0.0014537347,0.004690296,0.2629288,curiosity,0.7169351,1.2352523
emaad_sales__1253,emaad_sales,emaad-sales.csv,12845_90,8,0,buyer,37.91,41.75,,"Absolutely! Your rate would be locked at $0.14 per kilowatt-hour for the next year—day or night. And if market prices drop, you can lower your rate again with us after 6 months.",no sale,0.0067945574,0.001677803,0.0010170857,0.0064112013,0.70798975,0.004539774,0.004029916,0.0047446145,0.0049210954,0.0014286354,0.009094168,0.0006234985,0.00017222899,0.006870526,0.0004419671,0.0010717879,0.00018400463,0.0038107634,0.0020543037,0.00030350767,0.039990336,0.0005235039,0.013702271,0.0015526799,0.00017886092,0.0005403524,0.00088123576,0.34822094,approval,0.70798975,1.1737714
emaad_sales__1254,emaad_sales,emaad-sales.csv,12845_90,9,1,seller,42.23,45.8,,"I think my current rate is actually $0.13 and I’m on a variable plan, so I sometimes pay less.",no sale,0.0014592146,0.00089920824,0.00043079336,0.004733634,0.11224587,0.0017958311,0.04304997,0.002304816,0.002402574,0.010305596,0.01505113,0.00077966775,0.0007672858,0.0009764271,0.0009869791,0.0009482571,0.00041921026,0.0033710422,0.0013203557,0.0013308021,0.012166205,0.00046953163,0.09186202,0.0023855155,0.0008744056,0.0029123845,0.00090657437,0.7513807,neutral,0.7513807,1.068536
emaad_sales__1255,emaad_sales,emaad-sales.csv,12845_90,10,0,buyer,46.14,51.4,,"That's great—you're clearly keeping a close eye on your energy. Our plan does guarantee stability, but I understand saving that extra cent per kilowatt can make a difference.",no sale,0.86445916,0.000776653,0.00074358704,0.0028531065,0.24297357,0.012840238,0.0021551114,0.0022610475,0.0032633073,0.002503325,0.004866394,0.00048066227,0.00025100005,0.0050847577,0.0006179367,0.033569057,0.0004578771,0.0043461565,0.001961247,0.00029421735,0.061079144,0.0067012184,0.013773027,0.0025261142,0.0005949651,0.0011474447,0.0014884206,0.040238276,admiration,0.86445916,1.314307
emaad_sales__1256,emaad_sales,emaad-sales.csv,12845_90,11,1,seller,52.01,54.0,,"Exactly. I’m comfortable with the variable price, at least for now.",no sale,0.015156081,0.0027372753,0.000987646,0.0060548903,0.88693684,0.0074798553,0.0055871583,0.0038978243,0.002411635,0.002019772,0.007740843,0.0013922919,0.0006589244,0.0053871474,0.0014523917,0.006475772,0.00041515485,0.010826988,0.003223975,0.00091183366,0.020981884,0.00144689,0.019475961,0.0068662716,0.000717949,0.0016222487,0.0012324514,0.058371242,approval,0.88693684,1.0824692
emaad_sales__1257,emaad_sales,emaad-sales.csv,12845_90,12,0,buyer,54.99,59.65,,I understand. Perhaps I could note your interest so you’ll be the first notified if we run a special for variable-rate customers like you later this year?,no sale,0.011311877,0.0014540206,0.001052383,0.0028924812,0.11445337,0.013775994,0.057287328,0.60246426,0.027650554,0.0014246859,0.0023300913,0.0005970735,0.0003085492,0.01594989,0.0015798302,0.0016092875,0.00042138444,0.0032797763,0.0056942487,0.001039518,0.08781487,0.0002817618,0.009349321,0.00080255,0.0008713719,0.0012373056,0.005204127,0.21974494,curiosity,0.60246426,1.1918828
emaad_sales__1258,emaad_sales,emaad-sales.csv,12845_90,13,1,seller,60.17,63.0,,"Sure, that’s fine. Thank you for the call, Elena.",no sale,0.011789253,0.0030235557,0.0011845874,0.006000313,0.1763225,0.004040479,0.0038219173,0.0026240041,0.0012639402,0.0014000996,0.0054935217,0.0013493738,0.00066652696,0.003898328,0.0006958403,0.983062,0.0004900472,0.00547067,0.0022823103,0.000345567,0.007000623,0.0010661691,0.008961055,0.0051880977,0.0013474828,0.0013785411,0.0018076056,0.009806298,gratitude,0.983062,1.2517806
emaad_sales__1259,emaad_sales,emaad-sales.csv,12845_90,14,0,buyer,63.55,66.71,,"You’re very welcome, Mr. Rodriguez. Have a wonderful day!",no sale,0.054861784,0.0024120708,0.00094498496,0.0024411227,0.022211924,0.013845745,0.0016751377,0.0023525502,0.0029730757,0.0007556641,0.0016231873,0.0007479606,0.0003126185,0.023237877,0.00076359784,0.9758636,0.0005972167,0.03722789,0.0031718656,0.0004717224,0.0116839325,0.0023498724,0.00335207,0.006285326,0.00082978525,0.0015322297,0.001583697,0.010061455,gratitude,0.9758636,1.18617
emaad_sales__1712,emaad_sales,emaad-sales.csv,12984_15,0,0,buyer,0.5,3.23,,"Good afternoon, is this Mr. White? This is Allison from Horizon Energy calling.",sale,0.0051701684,0.0013463078,0.00083641696,0.0031358865,0.052724212,0.0061241137,0.033538226,0.23655885,0.0032844718,0.0006951913,0.0011609338,0.00044320154,0.00037088126,0.059973378,0.0008064597,0.05096217,0.00041862222,0.020778697,0.0023646015,0.0009909727,0.007116784,0.00048197762,0.006989007,0.0024740784,0.0005490572,0.0009075666,0.008509009,0.30762327,neutral,0.30762327,0.8163345
emaad_sales__1713,emaad_sales,emaad-sales.csv,12984_15,1,1,seller,3.35,4.2,,"Yes, speaking. How can I help you?",sale,0.0037889874,0.00055024016,0.0049417824,0.013170295,0.08566666,0.2653631,0.08536228,0.5273748,0.014104625,0.0048375134,0.009245789,0.0010489039,0.00086493534,0.003607915,0.0044429475,0.0015425532,0.0014179304,0.0022399537,0.0060917535,0.0063123247,0.031304225,0.00032102678,0.006216748,0.0018401502,0.0056220703,0.010518912,0.002325322,0.14317264,curiosity,0.5273748,1.2432964
emaad_sales__1714,emaad_sales,emaad-sales.csv,12984_15,2,0,buyer,4.38,8.12,,"Thank you, Mr. White. I just wanted to thank you for being a customer. Because of your loyalty, you now qualify for special pricing on our new energy plan.",sale,0.026649712,0.002248336,0.0012257146,0.004255603,0.020723054,0.0031686467,0.0021261314,0.0021453633,0.0024901005,0.0013003362,0.0024509577,0.0010006989,0.000465061,0.0053307563,0.0004385438,0.99231344,0.00042494942,0.0065570823,0.0025682477,0.00022107591,0.0083270045,0.001095535,0.005050719,0.002703568,0.0011894907,0.0014254921,0.0016447369,0.006870256,gratitude,0.99231344,1.1064106
emaad_sales__1715,emaad_sales,emaad-sales.csv,12984_15,3,1,seller,8.25,10.54,,"Oh, okay. What kind of pricing are we talking about?",sale,0.0052821357,0.0011576441,0.0016992359,0.006207705,0.1636541,0.0049309637,0.08691034,0.5857692,0.0022471768,0.0018206119,0.0035251917,0.0010374078,0.00082271756,0.008211791,0.0015548638,0.0013869631,0.00046800874,0.0020897693,0.002452294,0.001313194,0.0058041443,0.00017714078,0.015746508,0.0008137306,0.00070402614,0.0019062164,0.011425898,0.20283683,curiosity,0.5857692,1.1219558
emaad_sales__1716,emaad_sales,emaad-sales.csv,12984_15,4,0,buyer,10.67,15.25,,"Great question! With the Preferred Customer Plan, your per-kilowatt rate drops by 15%, and you’ll get an additional $7 off your monthly bill for the next year, no contracts required.",sale,0.894968,0.0012420056,0.00065149047,0.0018320734,0.091189034,0.005066001,0.0018391862,0.005083043,0.0021539284,0.0013228032,0.0024343901,0.0003301889,0.00017381043,0.018132096,0.00034546587,0.028317722,0.00036311915,0.013830232,0.0020647477,0.00023901388,0.022803772,0.005243677,0.007043403,0.002088647,0.0002585388,0.00086016185,0.0029164804,0.027547715,admiration,0.894968,1.1403408
emaad_sales__1717,emaad_sales,emaad-sales.csv,12984_15,5,1,seller,15.37,19.02,,That sounds decent. How does it compare to what I’m currently paying?,sale,0.408714,0.0012089561,0.0033097884,0.008257157,0.08087335,0.004676153,0.14953898,0.7217258,0.0021805833,0.0049657593,0.010211487,0.0017744816,0.0007774086,0.005469072,0.001279464,0.005345459,0.0006030331,0.0018481261,0.0060827523,0.0007129812,0.008249047,0.000448465,0.0061737327,0.0005539099,0.0012155066,0.0027158598,0.005310656,0.051126532,curiosity,0.7217258,1.4953483
emaad_sales__1718,emaad_sales,emaad-sales.csv,12984_15,6,0,buyer,19.1,24.7,,"Right now, you’re at $0.17 per kilowatt hour. Under the new plan, you’d pay just $0.145, and with the recurring discount, you’d see about $120 in savings annually.",sale,0.0033987353,0.00082423707,0.000654807,0.0032335313,0.06015854,0.0042851614,0.0017087952,0.0011452313,0.0018763355,0.0016568358,0.002973029,0.00044547717,0.00019097608,0.0016176793,0.00045614067,0.0017256917,0.00021296102,0.0018673483,0.0008358322,0.00027224078,0.018702513,0.0004374211,0.014631749,0.0008792023,0.0003324762,0.00082616624,0.00061093055,0.91609496,neutral,0.91609496,1.042055
emaad_sales__1719,emaad_sales,emaad-sales.csv,12984_15,7,1,seller,24.77,26.59,,Is there anything I have to do to get switched over?,sale,0.0013955833,0.0014760667,0.0019451542,0.0073948335,0.007962748,0.004061657,0.14088485,0.6518028,0.0063751563,0.002457584,0.0042079287,0.00071151607,0.0005725092,0.0019640145,0.0011145312,0.00086832885,0.0002927054,0.0009245608,0.0015548097,0.0006837571,0.0063389153,5.2827298e-05,0.0034144074,0.00018336483,0.001134243,0.0017389396,0.0025134592,0.29224053,curiosity,0.6518028,1.1462678
emaad_sales__1720,emaad_sales,emaad-sales.csv,12984_15,8,0,buyer,26.8,29.23,,"Nope, it's a hassle-free transition. Your current service remains uninterrupted; you only see the lower rates and the discount applied.",sale,0.0046433685,0.0011633836,0.0031862934,0.020552648,0.11710105,0.012432624,0.0033309006,0.0008994666,0.0012003022,0.007277025,0.54556936,0.0009449435,0.00054858875,0.0011597368,0.00064233126,0.0022210376,0.00045240662,0.003058112,0.000987306,0.00047518234,0.00469705,0.0006140709,0.01668737,0.0023546729,0.0005034169,0.0029578859,0.00079091627,0.42866445,disapproval,0.54556936,1.1851158
emaad_sales__1721,emaad_sales,emaad-sales.csv,12984_15,9,1,seller,29.36,33.19,,"Alright, that sounds pretty straightforward. No early termination fees or long-term contracts, correct?",sale,0.025425026,0.002060343,0.0013697234,0.0059658885,0.67259973,0.0038226945,0.06708069,0.18046208,0.0021791158,0.0014217482,0.006876261,0.001065364,0.00046957415,0.00860516,0.0012020218,0.0018890189,0.00031302858,0.0030685633,0.0021361816,0.0008068629,0.017938131,0.00046628926,0.02744276,0.0013210179,0.00043066934,0.0009723359,0.0056698625,0.12467281,approval,0.67259973,1.167733
emaad_sales__1722,emaad_sales,emaad-sales.csv,12984_15,10,0,buyer,33.34,36.31,,"That's absolutely right. You're free to leave at any time, though most people stay for the savings.",sale,0.011322003,0.0017824373,0.0011227599,0.005793151,0.8626608,0.0066375746,0.004045429,0.0042574806,0.0018186918,0.001284822,0.006455463,0.001107435,0.0003899939,0.0038409652,0.0009003429,0.0041848323,0.0003125592,0.004488359,0.004069647,0.00050499116,0.011192139,0.0008705715,0.01567168,0.0028993739,0.0004979249,0.0011684875,0.0010227569,0.13076738,approval,0.8626608,1.09107
emaad_sales__1723,emaad_sales,emaad-sales.csv,12984_15,11,1,seller,36.45,37.8,,"Okay, what do you need from me to set this up?",sale,0.0020875807,0.0016646604,0.0020652283,0.008775371,0.022806887,0.004039708,0.07068671,0.60559994,0.005590585,0.00129096,0.0025418075,0.0006819749,0.00037215115,0.0030399892,0.0007678465,0.0009945793,0.00021424983,0.0011342836,0.0015007134,0.00046972363,0.0062531154,7.450456e-05,0.0038738525,0.0002422303,0.0004361583,0.0008242029,0.0026834833,0.40775868,curiosity,0.60559994,1.1584712
emaad_sales__1724,emaad_sales,emaad-sales.csv,12984_15,12,0,buyer,38.02,41.37,,Just a quick verbal confirmation. Can you verify the service address on file: 4207 Elmwood Avenue?,sale,0.0019192338,0.0015038949,0.001645289,0.0058844457,0.015098239,0.0030296822,0.07976377,0.58180153,0.0044062897,0.0013992337,0.0029168618,0.0007113056,0.00035675953,0.0021028107,0.00069205806,0.0007526123,0.0002361858,0.0007994335,0.0018528531,0.0003582559,0.0042443555,5.7261754e-05,0.003445727,0.0001761677,0.0004989804,0.0010673678,0.0021536232,0.5098127,curiosity,0.58180153,1.228687
emaad_sales__1725,emaad_sales,emaad-sales.csv,12984_15,13,1,seller,41.54,42.21,,"Yes, that's correct.",sale,0.030209688,0.004141592,0.0018676904,0.009610351,0.8891091,0.0026992206,0.0045097712,0.005048134,0.002028498,0.002125044,0.00733205,0.0020897475,0.0008835988,0.010561715,0.0014841597,0.0035479362,0.00039735078,0.006710442,0.0027782049,0.00074424024,0.00973553,0.0018980454,0.024346592,0.0036054014,0.00041795155,0.0011707186,0.0028383175,0.06506541,approval,0.8891091,1.0969565
emaad_sales__1726,emaad_sales,emaad-sales.csv,12984_15,14,0,buyer,42.4,45.8,,Perfect. And would you like the promotional literature and your new rate schedule sent via email or standard mail?,sale,0.07598308,0.0011856265,0.0018035569,0.0042295125,0.0858895,0.007553083,0.068563536,0.75944257,0.008575742,0.0016657686,0.004862057,0.0011993508,0.00044366883,0.0067615705,0.001043647,0.004629538,0.0004007318,0.002373156,0.014078141,0.0005422821,0.00912904,0.0002325398,0.0039358092,0.00051529566,0.00097588124,0.0016217775,0.0028209463,0.117017455,curiosity,0.75944257,1.1874748
emaad_sales__1727,emaad_sales,emaad-sales.csv,12984_15,15,1,seller,45.87,47.16,,Please send it to my email.,sale,0.0015137467,0.0017363374,0.0030719186,0.009353318,0.015694646,0.0023741699,0.0017741421,0.0019540482,0.0021932193,0.0016694106,0.0017715531,0.0015988636,0.00038033896,0.0015189535,0.00090498297,0.0009030531,0.00028297162,0.0012453515,0.0012380147,0.00025836876,0.0027729296,0.00020948701,0.0037988091,0.00025044117,0.0003314963,0.0013718316,0.00050902984,0.9551687,neutral,0.9551687,1.0158502
emaad_sales__1728,emaad_sales,emaad-sales.csv,12984_15,16,0,buyer,47.32,51.59,,You got it. Last step—this call is being recorded for your protection. Are you authorizing us to switch you to the Preferred Customer Plan with the details explained?,sale,0.012925211,0.0008962388,0.001290198,0.0044608987,0.22148086,0.036425427,0.039801855,0.39577404,0.0055798483,0.0012064046,0.0028140014,0.0005778083,0.0002708872,0.004715927,0.0016861614,0.0019264387,0.0004367678,0.0018201597,0.003750101,0.0011614851,0.02035521,0.0003351833,0.008048736,0.0011103981,0.0006034741,0.0014024294,0.0021655941,0.37934145,curiosity,0.39577404,1.1523632
emaad_sales__1729,emaad_sales,emaad-sales.csv,12984_15,17,1,seller,51.7,52.19,,I do.,sale,0.0099506,0.0012374776,0.001027153,0.004243261,0.63161284,0.0018210496,0.0011150754,0.00071792095,0.001992155,0.0012180733,0.003650528,0.0007608146,0.00025600276,0.009243387,0.0005489667,0.0012395828,0.00021846461,0.009236045,0.004438902,0.00035421966,0.007637344,0.0014295753,0.0137372995,0.0022787082,0.00017410037,0.00069315906,0.00074851396,0.38720417,approval,0.63161284,1.0987854
emaad_sales__1730,emaad_sales,emaad-sales.csv,12984_15,18,0,buyer,52.39,55.1,,"Excellent, you’re all set, Mr. White! Your new pricing will be active on your next billing cycle.",sale,0.8818208,0.0014032604,0.00070136145,0.0022386303,0.14667249,0.0058584968,0.001606697,0.0042078285,0.0033675197,0.0010348526,0.0026356082,0.00042974603,0.00018368383,0.028852189,0.00048385854,0.052002657,0.00037343532,0.014957817,0.0018285539,0.0002687228,0.02661237,0.006635622,0.0062601715,0.0026094837,0.00028017678,0.0007705369,0.0027985172,0.021292292,admiration,0.8818208,1.2181875
emaad_sales__1731,emaad_sales,emaad-sales.csv,12984_15,19,1,seller,55.34,56.2,,"Great, thank you so much for your help.",sale,0.3725209,0.003031378,0.0012115096,0.0036535803,0.017521882,0.0026673677,0.002964132,0.0030372143,0.0012598814,0.0016270316,0.0033422858,0.0013569806,0.0004763324,0.004928966,0.0006239456,0.9860649,0.00057534664,0.0060618785,0.0023745808,0.00022124525,0.0063882726,0.0016130336,0.005207769,0.0019902864,0.00093621906,0.0018441904,0.0022117547,0.0048604473,gratitude,0.9860649,1.4405733
emaad_sales__1732,emaad_sales,emaad-sales.csv,12984_15,20,0,buyer,56.25,58.0,,"Thank you for being a valued customer. Enjoy your savings, Mr. White!",sale,0.029417412,0.008085087,0.0021568267,0.004237706,0.020009505,0.02014602,0.0028949825,0.0020564466,0.0023725089,0.0012704615,0.0032433618,0.0008525586,0.00070087804,0.0161859,0.0008059604,0.9152227,0.0011689189,0.46159595,0.005396609,0.0010037123,0.009520902,0.0049017435,0.005368261,0.022605877,0.0017089953,0.0026814917,0.0014061508,0.009624435,gratitude,0.9152227,1.5566413
emaad_sales__2769,emaad_sales,emaad-sales.csv,14352_69,0,0,buyer,0.5,4.1,,"Good afternoon, am I speaking with Lisa Martinez?",sale,0.006054936,0.002905877,0.0011086584,0.003902441,0.033164814,0.0052770544,0.056784373,0.4951575,0.0031908143,0.00086139335,0.0013761229,0.00050197577,0.00054719107,0.054633718,0.0010655107,0.0270863,0.00046123881,0.03214238,0.0034520503,0.0013396817,0.0066146627,0.00034379357,0.0064889705,0.001984468,0.00074518553,0.0010659066,0.0128765665,0.17463055,curiosity,0.4951575,0.9357642
emaad_sales__2770,emaad_sales,emaad-sales.csv,14352_69,1,1,seller,4.3,5.6,,This is Lisa. How may I help you?,sale,0.0019716085,0.0008387595,0.00438128,0.011255062,0.01233459,0.14607665,0.08148872,0.61137784,0.017211825,0.003552644,0.005097745,0.0011842055,0.00081152056,0.0022433193,0.003995414,0.0035389299,0.0013072423,0.001555142,0.004898453,0.0035186736,0.021934526,0.00015339805,0.0034384811,0.0009535291,0.00583967,0.008337332,0.0025751218,0.25090495,curiosity,0.61137784,1.2127765
emaad_sales__2771,emaad_sales,emaad-sales.csv,14352_69,2,0,buyer,5.8,10.9,,"Wonderful, Lisa! My name is Jordan Simmons from SunLeaf Energy Services. I'm calling to share a new plan that could put a nice discount on your next energy bill. Do you have a moment?",sale,0.7248684,0.0023708201,0.0017221621,0.002973063,0.065526135,0.015060712,0.018001309,0.553727,0.012551249,0.0013262187,0.003142061,0.00075997144,0.00046466815,0.071608,0.0014164242,0.011686035,0.0008288962,0.017744051,0.012275508,0.0010560377,0.01787842,0.0017556672,0.004413452,0.0016875175,0.0007227847,0.0021241696,0.01076403,0.026945917,admiration,0.7248684,1.5854007
emaad_sales__2772,emaad_sales,emaad-sales.csv,14352_69,3,1,seller,11.1,12.7,,"Sure, I have a couple of minutes. What’s this about?",sale,0.004654403,0.001377562,0.0012350008,0.0043004416,0.22097772,0.0032037792,0.07159012,0.43506908,0.0034559611,0.0009938106,0.0032982687,0.0006047889,0.00033065892,0.013036868,0.000872333,0.0012080283,0.0002460017,0.002567454,0.0026491587,0.0006701755,0.013253442,0.00018546538,0.014399901,0.0006442828,0.00036866587,0.00080317236,0.008854492,0.30783364,curiosity,0.43506908,1.1186846
emaad_sales__2773,emaad_sales,emaad-sales.csv,14352_69,4,0,buyer,13.0,17.5,,"Great! So, we’ve just launched a fixed-rate energy plan for loyal customers in your area. It comes with an automatic 8% discount every month for the first year, plus an extra $50 welcome credit. Does that sound like something you’d be interested in?",sale,0.6641451,0.0021337213,0.0016214286,0.0028750845,0.11455154,0.0076659364,0.040787507,0.6568064,0.0078102737,0.0023209576,0.005048201,0.00086931774,0.00056582526,0.062080286,0.0017463414,0.0075416104,0.0008262572,0.013855098,0.012609028,0.0012293966,0.020720886,0.0015173474,0.006799763,0.0017204742,0.00085931725,0.0023535767,0.015601544,0.022026183,admiration,0.6641451,1.6786884
emaad_sales__2774,emaad_sales,emaad-sales.csv,14352_69,5,1,seller,17.8,22.3,,That actually sounds pretty good. I’m paying a lot lately and haven’t seen any discounts in months. Are there any catches or long-term contracts?,sale,0.65330595,0.0016172973,0.0044320733,0.009916029,0.053315274,0.004335203,0.19502205,0.6863364,0.0027260142,0.014728143,0.018816743,0.0018415432,0.0012308395,0.009135205,0.0019311006,0.0042838003,0.0010891209,0.004230874,0.010122515,0.0015628382,0.006853491,0.00074379926,0.007860052,0.00083627994,0.0017627698,0.006337405,0.0077121058,0.030467272,curiosity,0.6863364,1.742552
